customerID,Contract,tenure,MonthlyCharges,Churn,rule_risk_score,ChurnProbability,RiskTier
9961-JBNMK,Month-to-month,21,96.8,Yes,6,0.845,Critical
1170-SASML,Month-to-month,69,85.4,No,6,0.42,High
4872-JCVCA,Two year,71,47.6,No,0,0.016,Low
5346-BZCHP,Two year,69,19.4,No,0,0.007,Low
2038-LLMLM,Month-to-month,48,103.85,No,5,0.695,High
6173-ITPWD,Month-to-month,47,83.35,Yes,6,0.567,High
9734-UYXQI,Month-to-month,2,49.4,Yes,6,0.781,Critical
1216-BGTSP,Month-to-month,45,108.45,No,5,0.609,High
4138-NAXED,Month-to-month,51,81.0,No,6,0.451,High
2189-UXTKY,Month-to-month,22,79.2,Yes,4,0.594,High
0744-BIKKF,Two year,72,86.65,No,1,0.032,Low
7483-IQWIB,Month-to-month,37,92.95,No,6,0.676,High
5248-KWLAR,Two year,71,90.35,No,1,0.034,Low
4958-GZWIY,Month-to-month,7,48.7,Yes,6,0.522,High
7996-MHXLW,Two year,66,25.15,No,0,0.018,Low
7833-PKIHD,One year,51,76.4,No,1,0.125,Low
7061-OVMIM,One year,30,19.55,No,0,0.056,Low
5153-RTHKF,Month-to-month,34,85.35,No,6,0.703,Critical
1852-QSWCD,Two year,64,24.8,No,0,0.018,Low
4832-VRBMR,One year,65,103.15,No,3,0.484,High
9079-LWTFD,Month-to-month,47,100.75,No,5,0.432,High
6356-ELRKD,Month-to-month,1,95.6,Yes,8,0.845,Critical
8624-GIOUT,Month-to-month,49,59.75,Yes,4,0.285,Medium
3392-EHMNK,Two year,67,94.1,No,2,0.076,Low
5986-WWXDV,One year,39,19.35,No,0,0.04,Low
3061-BCKYI,Month-to-month,14,19.9,No,3,0.3,Medium
6179-GJPSO,Month-to-month,43,108.15,Yes,5,0.589,High
7901-TBKJX,Month-to-month,56,101.05,No,6,0.785,Critical
7228-PAQPD,One year,14,59.1,No,0,0.294,Medium
3177-LASXD,Month-to-month,1,71.35,Yes,8,0.772,Critical
7746-QYVCO,One year,16,55.85,No,1,0.257,Medium
5804-HYIEZ,Month-to-month,70,106.05,No,6,0.505,High
9919-FZDED,Two year,72,84.1,No,2,0.092,Low
5934-TSSAU,Month-to-month,23,75.3,No,6,0.638,High
3486-KHMLI,Month-to-month,21,24.7,No,3,0.254,Medium
4897-QSUYC,Month-to-month,1,20.15,Yes,5,0.516,High
1084-UQCHV,Month-to-month,1,69.75,Yes,7,0.689,High
8290-YWKHZ,Month-to-month,32,93.2,Yes,6,0.859,Critical
2955-BJZHG,Month-to-month,17,80.85,Yes,6,0.687,High
3806-DXQOM,Month-to-month,4,33.65,Yes,6,0.588,High
6784-XYJAE,One year,36,55.8,No,1,0.247,Medium
3933-DQPWX,Two year,50,39.7,No,0,0.031,Low
6661-EIPZC,Month-to-month,48,29.5,No,3,0.191,Low
8957-THMOA,Two year,50,20.15,No,0,0.013,Low
2251-PYLPB,Two year,72,79.55,No,1,0.027,Low
5555-RNPGT,Month-to-month,10,24.8,No,5,0.311,Medium
1057-FOGLZ,Month-to-month,18,19.65,No,3,0.264,Medium
9300-RENDD,Month-to-month,1,79.95,Yes,8,0.867,Critical
0761-AETCS,Month-to-month,1,19.3,Yes,5,0.393,Medium
8087-LGYHQ,Month-to-month,9,94.05,No,8,0.866,Critical
4137-BTIKL,Month-to-month,2,90.75,No,8,0.803,Critical
2190-BCXEC,Month-to-month,40,78.85,No,5,0.567,High
6227-FBDXH,One year,69,99.5,No,3,0.336,Medium
2153-MREFK,One year,37,99.2,Yes,2,0.39,Medium
2911-WDXMV,Month-to-month,18,80.55,No,6,0.742,Critical
7206-PQBBZ,Month-to-month,11,70.2,No,8,0.825,Critical
3106-ULWFW,Month-to-month,8,85.2,Yes,8,0.869,Critical
0925-VYDLG,Month-to-month,3,75.25,Yes,8,0.81,Critical
4547-FZJWE,One year,55,59.45,No,1,0.076,Low
7422-WNBTY,Month-to-month,33,93.35,No,6,0.755,Critical
0842-IWYCP,Month-to-month,46,44.95,No,4,0.248,Medium
3521-HTQTV,Two year,34,26.1,No,0,0.041,Low
3744-ZBHON,Month-to-month,3,20.2,No,5,0.379,Medium
3373-DIUUN,Two year,30,21.25,No,0,0.034,Low
8383-SGHJU,One year,33,59.4,No,0,0.14,Low
7607-QKKTJ,One year,45,95.0,No,3,0.43,High
7707-PYBBH,Month-to-month,40,61.9,No,3,0.255,Medium
8984-HPEMB,Two year,71,118.65,No,2,0.16,Low
4349-GFQHK,Month-to-month,1,54.35,Yes,6,0.704,Critical
4139-DETXS,Two year,72,64.45,No,0,0.015,Low
9779-DPNEJ,Month-to-month,22,80.15,No,6,0.736,Critical
9805-FILKB,One year,46,20.2,No,0,0.045,Low
5793-YOLJN,Two year,55,21.0,No,0,0.012,Low
0673-IGUQO,Month-to-month,1,20.45,No,5,0.421,High
4123-FCVCB,One year,12,75.85,No,3,0.595,High
8819-IMISP,Month-to-month,31,80.45,No,6,0.713,Critical
7802-EFKNY,Month-to-month,5,24.95,Yes,6,0.721,Critical
8311-UEUAB,Two year,67,75.5,No,2,0.083,Low
5858-EAFCZ,Month-to-month,1,44.45,No,6,0.667,High
8035-BUYVG,One year,40,42.35,Yes,1,0.153,Low
1163-ONYEY,Month-to-month,41,74.55,No,5,0.357,Medium
9787-XVQIU,Month-to-month,1,75.3,Yes,8,0.873,Critical
8945-MUQUF,One year,51,94.8,Yes,3,0.37,Medium
5656-MJEFC,Two year,42,48.15,No,0,0.033,Low
6082-OQFBA,One year,23,19.65,No,0,0.091,Low
8051-HJRLT,Month-to-month,1,70.55,Yes,8,0.862,Critical
8974-OVACP,Month-to-month,1,20.15,No,5,0.416,High
4010-YLMVT,Month-to-month,56,106.6,No,6,0.62,High
1379-FRVEB,Month-to-month,15,91.0,No,6,0.808,Critical
8612-GXIDD,Two year,12,25.4,No,2,0.102,Low
6288-CHQJB,Two year,54,69.95,No,0,0.025,Low
8160-HOWOX,Month-to-month,7,66.85,No,6,0.802,Critical
3023-GFLBR,Month-to-month,33,86.15,Yes,6,0.638,High
6648-INWPS,Month-to-month,16,20.15,No,3,0.222,Medium
4223-BKEOR,One year,21,64.85,No,1,0.222,Medium
4079-VTGLK,Two year,30,74.85,No,2,0.293,Medium
1763-WQFUK,Month-to-month,3,50.5,No,5,0.656,High
1391-UBDAR,Month-to-month,11,72.9,No,8,0.695,High
8894-JVDCV,One year,62,115.05,No,2,0.299,Medium
2023-VQFDL,Month-to-month,18,19.0,No,3,0.248,Medium
1345-GKDZZ,Month-to-month,6,19.55,No,5,0.313,Medium
2014-MKGMH,One year,46,101.1,No,3,0.619,High
5628-FCGYG,Month-to-month,21,84.1,No,6,0.834,Critical
2560-WBWXF,Two year,68,24.15,No,0,0.015,Low
0248-IPDFW,Month-to-month,1,50.1,No,6,0.789,Critical
7978-DKUQH,Month-to-month,25,74.6,No,6,0.693,High
4335-UPJSI,Two year,24,19.75,No,0,0.04,Low
0524-IAVZO,Month-to-month,30,85.0,Yes,6,0.8,Critical
2737-YNGYW,Month-to-month,2,80.55,Yes,8,0.811,Critical
1784-EZDKJ,One year,51,106.8,No,3,0.536,High
9297-FVVDH,Two year,57,84.5,No,1,0.075,Low
8007-YYPWD,Two year,15,25.05,No,0,0.078,Low
7101-HRBLJ,Two year,72,83.7,No,1,0.028,Low
5159-YFPKQ,Month-to-month,2,75.8,Yes,8,0.823,Critical
6635-CPNUN,Month-to-month,28,96.6,No,6,0.698,High
4021-RQSNY,Month-to-month,29,98.5,Yes,6,0.873,Critical
5453-YBTWV,Two year,70,101.1,No,2,0.055,Low
5039-LZRQT,One year,13,20.2,No,0,0.162,Low
2931-VUVJN,One year,59,94.05,No,2,0.217,Medium
9061-TIHDA,Month-to-month,13,95.25,Yes,6,0.915,Critical
8699-ASUFO,Month-to-month,7,74.4,Yes,8,0.884,Critical
6418-PIQSP,Two year,62,81.0,No,1,0.045,Low
8220-OCUFY,One year,21,60.25,No,0,0.205,Medium
3995-WFCSM,Month-to-month,2,60.85,No,6,0.694,High
1895-QTKDO,Month-to-month,1,43.95,No,6,0.625,High
2038-OEQZH,Month-to-month,4,86.05,No,8,0.797,Critical
1178-PZGAB,One year,19,20.25,No,0,0.115,Low
7927-AUXBZ,Month-to-month,30,85.15,Yes,5,0.564,High
2626-VEEWG,Two year,67,19.4,No,0,0.009,Low
2878-RMWXY,Two year,72,102.65,No,3,0.169,Low
1657-DYMBM,Two year,53,19.9,No,0,0.015,Low
7311-MQJCH,One year,5,19.55,No,2,0.195,Low
7375-WMVMT,Two year,71,95.5,No,2,0.118,Low
1136-XGEQU,One year,50,84.15,No,1,0.215,Medium
2530-FMFXO,Two year,56,103.2,No,2,0.223,Medium
6844-DZKRF,Month-to-month,2,50.2,No,5,0.627,High
4695-WJZUE,Month-to-month,2,88.55,Yes,8,0.908,Critical
7619-ODSGN,Month-to-month,24,54.75,Yes,4,0.368,Medium
5970-GHJAW,Two year,46,19.95,No,0,0.015,Low
8879-XUAHX,Two year,71,116.25,No,2,0.158,Low
3689-MOZGR,Month-to-month,29,31.2,No,3,0.416,High
4195-PNGZS,Two year,69,24.45,No,0,0.008,Low
5003-XZWWO,Two year,71,84.2,No,1,0.056,Low
3988-RQIXO,Month-to-month,1,91.3,Yes,8,0.916,Critical
7622-FWGEW,Two year,56,85.65,No,1,0.072,Low
6922-NCEDI,One year,56,21.2,No,0,0.041,Low
2514-GINMM,Month-to-month,1,79.5,Yes,8,0.866,Critical
9891-NQDBD,One year,28,25.55,No,0,0.128,Low
6131-IUNXN,Month-to-month,19,20.2,No,3,0.212,Medium
8548-AWOFC,Month-to-month,66,63.85,No,3,0.22,Medium
9798-DRYDS,One year,17,61.95,No,0,0.353,Medium
8532-UEFWH,Two year,52,25.75,No,0,0.02,Low
6296-DDOOR,One year,19,58.2,No,1,0.323,Medium
7951-VRDVK,One year,36,85.85,No,1,0.136,Low
5931-FLJJF,Month-to-month,7,70.1,Yes,8,0.85,Critical
4815-YOSUK,One year,72,104.9,No,2,0.153,Low
2659-VXMWZ,One year,67,111.3,Yes,3,0.325,Medium
0380-NEAVX,One year,34,99.85,No,3,0.627,High
3207-OYBWH,Month-to-month,57,95.25,Yes,6,0.653,High
4285-GYRQC,Month-to-month,7,86.25,Yes,8,0.841,Critical
7216-EWTRS,Month-to-month,1,100.8,Yes,8,0.932,Critical
4365-MSDYN,Month-to-month,8,19.55,No,5,0.39,Medium
7036-TYDEC,Two year,69,104.0,No,2,0.149,Low
5802-ADBRC,One year,50,104.4,No,3,0.503,High
8076-FEZKJ,One year,10,19.5,No,2,0.18,Low
5197-YPYBZ,Two year,12,25.25,No,2,0.074,Low
8337-MSSXB,Month-to-month,14,86.3,Yes,6,0.799,Critical
4312-GVYNH,Two year,70,49.85,No,0,0.023,Low
8495-LJDFO,Month-to-month,64,108.95,No,5,0.541,High
0839-JTCUD,Two year,66,89.9,No,1,0.035,Low
5494-WOZRZ,Two year,71,82.0,No,1,0.038,Low
1302-UHBDD,Month-to-month,20,89.95,No,6,0.808,Critical
2234-EOFPT,Two year,72,79.35,No,1,0.036,Low
8619-IJNDK,Two year,71,64.05,No,0,0.009,Low
8378-LKJAF,Month-to-month,38,101.15,No,6,0.77,Critical
8182-BJDSI,Month-to-month,28,89.95,Yes,6,0.79,Critical
2528-HFYZX,Month-to-month,17,76.45,Yes,6,0.775,Critical
1153-GNOLC,One year,33,39.1,No,1,0.314,Medium
3298-QEICA,Two year,23,34.6,No,0,0.057,Low
0788-DXBFY,One year,58,19.55,No,0,0.033,Low
3597-YASZG,Two year,70,104.45,No,2,0.206,Medium
3496-LFSZU,Month-to-month,4,70.5,No,8,0.756,Critical
5242-UOWHD,Two year,45,20.35,No,0,0.018,Low
2482-CZGBB,Month-to-month,10,70.0,Yes,8,0.794,Critical
6479-SZPLM,Two year,36,19.45,No,0,0.022,Low
8097-VBQTZ,Month-to-month,54,69.9,No,3,0.226,Medium
4500-HKANN,Two year,23,59.7,No,0,0.103,Low
9917-KWRBE,One year,41,78.35,No,2,0.211,Medium
3420-ZDBMA,Month-to-month,5,71.45,No,8,0.862,Critical
2212-LYASK,One year,27,45.85,No,1,0.295,Medium
1393-IMKZG,Month-to-month,1,95.85,No,7,0.851,Critical
8069-RHUXK,Two year,67,35.7,No,0,0.011,Low
3398-GCPMU,Two year,72,89.55,No,1,0.054,Low
2908-WGAXL,Two year,56,24.95,No,0,0.021,Low
3378-AJRAO,One year,44,24.85,No,0,0.053,Low
1013-QCWAM,Month-to-month,66,100.8,No,6,0.719,Critical
0866-QLSIR,One year,34,64.4,Yes,0,0.182,Low
6050-FFXES,Two year,69,105.35,No,2,0.138,Low
7181-BQYBV,Month-to-month,1,102.45,Yes,8,0.836,Critical
0362-RAOQO,Two year,40,19.65,No,0,0.024,Low
9554-DFKIC,Month-to-month,30,54.45,No,4,0.374,Medium
5527-ACHSO,Month-to-month,11,70.5,No,6,0.631,High
0829-DDVLK,One year,15,20.1,No,0,0.132,Low
1399-UBQIU,Month-to-month,11,69.35,No,6,0.766,Critical
1813-JLKWR,One year,64,19.8,No,0,0.015,Low
0336-PIKEI,Two year,72,74.4,No,1,0.021,Low
7322-OCWHC,Two year,72,93.05,No,2,0.069,Low
9537-VHDTA,Month-to-month,1,51.2,No,6,0.503,High
4957-TIALW,One year,15,65.6,No,0,0.117,Low
2054-PJOCK,One year,60,80.55,No,1,0.172,Low
9150-HEPMB,One year,56,52.7,No,1,0.075,Low
9030-QGZNL,Two year,8,20.85,No,2,0.095,Low
6204-IEUXJ,Month-to-month,3,80.1,Yes,7,0.646,High
3126-WQMGH,Month-to-month,49,52.15,No,4,0.417,High
4529-CKBCL,Month-to-month,2,80.2,Yes,8,0.862,Critical
2506-CLAKW,Month-to-month,6,98.15,Yes,7,0.62,High
7176-WRTNX,Two year,70,114.95,No,2,0.122,Low
1583-IHQZE,Month-to-month,12,112.95,Yes,7,0.851,Critical
5732-IKGQH,One year,52,104.45,No,2,0.326,Medium
9239-GZHZE,Two year,72,113.65,No,2,0.124,Low
7205-BAIAD,Two year,40,20.6,No,0,0.033,Low
0151-ONTOV,Month-to-month,1,70.9,Yes,8,0.784,Critical
4140-MUHUG,Month-to-month,3,86.85,Yes,8,0.882,Critical
0093-EXYQL,Month-to-month,40,91.55,No,6,0.797,Critical
8064-RAVOH,Month-to-month,1,49.85,No,6,0.673,High
0219-QAERP,One year,30,19.8,No,0,0.077,Low
0320-JDNQG,Month-to-month,23,99.85,Yes,5,0.622,High
7180-PISOG,Month-to-month,1,74.5,Yes,8,0.839,Critical
9168-INPSZ,Month-to-month,44,104.15,No,5,0.678,High
3571-RFHAR,Month-to-month,65,109.15,Yes,5,0.583,High
0015-UOCOJ,Month-to-month,7,48.2,No,6,0.634,High
5334-AFQJB,Two year,72,25.1,No,0,0.018,Low
2754-SDJRD,Month-to-month,8,100.15,No,7,0.884,Critical
9578-VRMNM,Month-to-month,16,65.2,Yes,4,0.73,Critical
1587-FKLZB,Month-to-month,66,99.5,Yes,6,0.674,High
6140-QNRQQ,Month-to-month,1,71.55,Yes,8,0.849,Critical
8963-JLGJT,Month-to-month,3,55.9,No,6,0.476,High
4307-KTUMW,Month-to-month,53,93.9,Yes,6,0.483,High
1465-LNTLJ,Month-to-month,8,64.4,No,5,0.685,High
5440-FLBQG,Two year,69,108.4,Yes,2,0.203,Medium
2135-DQWAQ,Month-to-month,5,85.3,No,8,0.843,Critical
4056-QHXHZ,Two year,72,107.45,No,2,0.081,Low
7470-MCQTK,Month-to-month,13,48.75,Yes,4,0.727,Critical
7488-MXJIV,Month-to-month,4,85.65,Yes,8,0.89,Critical
7401-JIXNM,Two year,54,91.3,No,1,0.05,Low
9339-FIIJL,Two year,72,85.95,No,1,0.053,Low
2027-FECZV,Month-to-month,12,106.7,Yes,8,0.883,Critical
2672-DZUOY,Month-to-month,1,25.15,Yes,6,0.753,Critical
4706-DGAHW,Month-to-month,1,45.2,No,6,0.703,Critical
3870-MQAMG,One year,54,110.35,Yes,2,0.353,Medium
6670-MFRPK,Two year,69,79.2,No,3,0.11,Low
6177-PEVRA,Two year,48,55.5,No,1,0.036,Low
4800-CZMPC,One year,48,103.25,Yes,3,0.383,Medium
4813-HQMGZ,Month-to-month,8,90.25,No,7,0.831,Critical
7579-KKLOE,Two year,71,91.25,No,1,0.057,Low
7377-DMMRI,Month-to-month,2,47.8,Yes,6,0.623,High
8402-EIVQS,One year,67,100.9,No,3,0.277,Medium
4947-DSMXK,Month-to-month,34,97.7,No,6,0.737,Critical
7245-NIIWQ,Month-to-month,3,69.85,No,7,0.822,Critical
0002-ORFBO,One year,9,65.6,No,2,0.372,Medium
3324-OIRTO,One year,71,104.65,No,3,0.192,Low
5414-OFQCB,Two year,57,90.45,No,2,0.196,Low
4967-WPNCF,Two year,72,63.7,No,0,0.029,Low
8552-OBVRU,Month-to-month,48,104.5,No,5,0.52,High
8499-BRXTD,One year,18,20.1,No,0,0.139,Low
9154-QDGTH,One year,43,104.3,No,2,0.454,High
8197-BFWVU,Two year,72,93.25,No,1,0.045,Low
2577-GVSIL,One year,35,73.45,No,1,0.31,Medium
9367-OIUXP,Month-to-month,4,20.7,No,5,0.393,Medium
6770-UAYGJ,Two year,49,25.25,No,0,0.021,Low
6463-HHXJR,Two year,71,100.5,No,3,0.064,Low
7928-VJYAB,Month-to-month,11,90.6,No,8,0.776,Critical
1187-WILMM,Two year,63,89.4,No,1,0.055,Low
9776-OJUZI,Month-to-month,65,95.45,No,6,0.601,High
1306-RPWXZ,Two year,49,20.45,No,0,0.013,Low
8949-JTMAY,Month-to-month,29,98.6,Yes,6,0.831,Critical
2774-LVQUS,Month-to-month,15,83.05,Yes,5,0.776,Critical
3097-PYWXL,Month-to-month,4,19.95,No,5,0.402,High
2266-SJNAT,One year,72,109.15,No,2,0.243,Medium
0869-PAPRP,Month-to-month,26,85.7,No,6,0.778,Critical
4238-JSSWH,Month-to-month,35,102.05,No,6,0.776,Critical
2972-YDYUW,One year,57,94.7,No,2,0.261,Medium
1104-FEJAM,Month-to-month,28,64.4,No,4,0.484,High
2809-ILCYT,One year,25,26.8,No,0,0.207,Medium
5499-ECUTN,One year,47,66.05,No,1,0.174,Low
4981-FLTMF,Month-to-month,57,65.2,No,3,0.095,Low
9121-PHQSR,Month-to-month,16,85.05,No,6,0.872,Critical
3113-IWHLC,Month-to-month,5,55.8,No,6,0.621,High
3211-ILJTT,Month-to-month,17,70.4,Yes,6,0.727,Critical
4612-THJBS,One year,56,104.75,Yes,3,0.525,High
4277-BWBML,Two year,72,19.95,No,0,0.005,Low
4094-NSEDU,Month-to-month,21,94.25,Yes,6,0.894,Critical
0234-TEVTT,One year,48,45.0,No,1,0.088,Low
4304-TSPVK,Two year,68,114.9,No,2,0.092,Low
1552-AAGRX,Month-to-month,30,106.4,No,5,0.593,High
2637-FKFSY,Month-to-month,3,46.1,No,6,0.739,Critical
9796-MVYXX,Two year,14,39.7,No,0,0.119,Low
7874-ECPQJ,Month-to-month,4,20.05,No,5,0.366,Medium
0020-INWCK,Two year,71,95.75,No,3,0.146,Low
7089-RKVSZ,One year,8,24.4,No,2,0.2,Low
2683-JXWQQ,Month-to-month,61,33.6,No,4,0.079,Low
9548-ZMVTX,Two year,72,90.45,No,2,0.047,Low
8739-XNIKG,Month-to-month,5,84.0,No,8,0.884,Critical
9755-JHNMN,Two year,49,67.4,No,0,0.024,Low
3981-QSVQI,Month-to-month,8,19.7,No,5,0.391,Medium
2789-HQBOU,Month-to-month,3,80.35,No,8,0.863,Critical
9424-CMPOG,Two year,9,19.6,No,2,0.072,Low
5067-WJEUN,Two year,67,54.2,No,1,0.022,Low
3450-WXOAT,Month-to-month,46,45.2,No,4,0.348,Medium
9251-WNSOD,One year,67,75.1,No,2,0.105,Low
6974-DAFLI,One year,55,19.7,No,0,0.032,Low
2616-UUTFK,Month-to-month,33,72.75,No,5,0.448,High
7064-JHXCE,Two year,62,20.05,No,0,0.008,Low
5103-MHMHY,Month-to-month,1,45.95,Yes,6,0.612,High
7989-AWGEH,Month-to-month,49,39.2,No,4,0.251,Medium
4373-VVHQL,Month-to-month,1,44.75,No,6,0.736,Critical
4559-UWIHT,Month-to-month,14,82.65,No,6,0.787,Critical
7268-IGMFD,Month-to-month,18,93.9,No,5,0.719,Critical
1846-XWOQN,Month-to-month,1,70.15,Yes,8,0.861,Critical
0235-KGSLC,Month-to-month,1,85.55,Yes,8,0.85,Critical
6650-BWFRT,Two year,72,117.15,No,2,0.141,Low
9570-KYEUA,Two year,64,99.25,No,2,0.085,Low
6993-YGFJV,Two year,69,112.55,No,2,0.123,Low
2712-SYWAY,Month-to-month,1,25.7,No,5,0.574,High
0730-BGQGF,Two year,71,90.3,No,1,0.031,Low
5498-IBWPI,One year,66,49.4,No,0,0.057,Low
9101-NTIXF,Month-to-month,2,19.4,No,5,0.407,High
0013-SMEOE,Two year,71,109.7,No,2,0.111,Low
9314-QDMDW,One year,11,61.25,No,3,0.507,High
9308-ANMVE,Month-to-month,47,55.3,No,4,0.208,Medium
2884-GBPFB,Month-to-month,35,70.3,Yes,6,0.637,High
3757-NJYBX,Month-to-month,32,106.35,Yes,6,0.775,Critical
3413-DHLPB,Month-to-month,60,103.75,No,5,0.499,High
7649-PHJVR,One year,11,19.5,No,2,0.174,Low
6114-TCFID,One year,29,39.5,No,0,0.095,Low
3787-TRIAL,Month-to-month,21,26.05,No,4,0.526,High
2573-GYRUU,Month-to-month,48,91.05,No,6,0.745,Critical
5156-UMKOW,Month-to-month,3,29.65,No,6,0.57,High
1247-QBVSH,Month-to-month,43,50.2,No,4,0.241,Medium
6734-GMPVK,Month-to-month,5,105.3,No,8,0.853,Critical
9822-OAOVB,Month-to-month,1,55.45,No,6,0.785,Critical
6161-ERDGD,One year,71,85.45,No,1,0.084,Low
1226-JZNKR,One year,8,19.8,No,2,0.144,Low
7318-EIVKO,Month-to-month,8,59.25,No,6,0.793,Critical
3771-PZOBW,Month-to-month,20,90.7,No,6,0.826,Critical
5136-KCKGI,One year,33,103.7,Yes,3,0.537,High
8231-BSWXX,One year,71,79.05,No,3,0.236,Medium
6486-LHTMA,One year,31,90.7,No,3,0.677,High
4083-BFNYK,One year,38,95.0,No,3,0.387,Medium
3722-WPXTK,Month-to-month,1,88.35,Yes,8,0.892,Critical
7389-KBFIT,Month-to-month,2,30.25,No,6,0.676,High
7176-WIONM,Month-to-month,12,49.85,No,6,0.74,Critical
5141-ZUVBH,Month-to-month,9,93.0,No,7,0.477,High
1089-HDMKP,Month-to-month,11,54.55,No,5,0.526,High
7623-HKYRK,Month-to-month,6,19.7,No,5,0.313,Medium
0310-SUCIN,One year,71,84.8,No,1,0.082,Low
5197-PYEPU,One year,42,94.45,No,3,0.338,Medium
2929-ERCFZ,Month-to-month,8,94.2,Yes,8,0.836,Critical
7548-SEPYI,Month-to-month,5,96.25,Yes,8,0.871,Critical
8835-VSDSE,Month-to-month,2,70.7,Yes,8,0.829,Critical
6619-RPLQZ,Two year,45,20.85,No,0,0.018,Low
3275-RHRNE,One year,28,60.0,No,0,0.27,Medium
3503-TYDAY,Month-to-month,43,80.45,No,6,0.537,High
6901-GOGZG,Two year,60,84.95,No,1,0.07,Low
1623-NLDOT,One year,42,33.55,Yes,0,0.103,Low
7021-XSNYE,Two year,7,49.65,No,2,0.107,Low
9621-OUPYD,One year,25,20.2,No,0,0.124,Low
9898-KZQDZ,Month-to-month,40,94.55,Yes,6,0.784,Critical
8982-NHAVY,One year,27,100.5,No,3,0.686,High
4307-KWMXE,Month-to-month,10,35.75,No,5,0.461,High
0141-YEAYS,Month-to-month,27,86.45,No,6,0.751,Critical
2450-ZKEED,One year,11,53.8,No,2,0.236,Medium
3694-DELSO,Month-to-month,4,38.55,No,6,0.512,High
3893-JRNFS,Month-to-month,68,39.9,No,4,0.226,Medium
9603-OAIHC,Month-to-month,1,70.05,No,8,0.863,Critical
1133-KXCGE,One year,18,20.1,No,0,0.137,Low
5236-PERKL,Two year,57,112.95,Yes,3,0.232,Medium
0142-GVYSN,Month-to-month,26,20.3,No,3,0.269,Medium
1049-FYSYG,Month-to-month,17,35.65,No,4,0.56,High
7854-FOKSF,Month-to-month,1,35.9,Yes,6,0.731,Critical
2519-FAKOD,Month-to-month,38,99.25,Yes,6,0.742,Critical
8406-LNMHF,One year,59,82.95,No,3,0.202,Medium
1821-BUCWY,Two year,30,55.65,No,1,0.12,Low
8263-JQAIK,Month-to-month,2,24.45,Yes,6,0.797,Critical
0023-UYUPN,One year,50,25.2,No,0,0.068,Low
8314-DPQHL,One year,9,50.8,No,2,0.284,Medium
1465-WCZVT,Month-to-month,3,19.65,No,5,0.335,Medium
9481-SFCQY,Month-to-month,14,59.8,No,4,0.614,High
6360-SVNWV,Month-to-month,31,73.55,No,6,0.584,High
0567-GGCAC,Month-to-month,7,61.4,No,6,0.449,High
7089-IVVAZ,Month-to-month,8,103.35,Yes,7,0.773,Critical
8884-MRNSU,One year,17,19.9,No,0,0.092,Low
2171-UDMFD,Month-to-month,32,19.45,No,3,0.171,Low
9050-IKDZA,Month-to-month,2,81.5,No,8,0.854,Critical
2205-YMZZJ,Month-to-month,7,84.8,Yes,8,0.903,Critical
9802-CAQUT,Two year,72,109.55,No,3,0.097,Low
1254-IZEYF,Month-to-month,31,99.95,Yes,6,0.856,Critical
0187-WZNAB,Month-to-month,27,74.4,No,6,0.445,High
9492-TOKRI,Month-to-month,18,90.0,Yes,6,0.812,Critical
1475-VWVDO,Month-to-month,7,74.9,No,8,0.799,Critical
9221-OTIVJ,Month-to-month,14,104.85,Yes,6,0.896,Critical
1357-MVDOZ,Month-to-month,11,59.65,No,6,0.623,High
7602-MVRMB,Two year,72,110.45,No,2,0.108,Low
3325-FUYCG,One year,28,106.1,Yes,3,0.433,High
5908-QMGOE,Month-to-month,15,74.2,Yes,6,0.838,Critical
1197-BVMVG,Month-to-month,4,74.45,No,8,0.884,Critical
5406-KGRMX,Two year,71,24.55,No,0,0.011,Low
8481-YYXWG,Month-to-month,5,89.35,Yes,7,0.768,Critical
5968-HYJRZ,Two year,47,24.55,No,0,0.023,Low
5198-EFNBM,One year,57,90.65,No,3,0.404,High
7516-GMHUV,Two year,50,105.05,No,3,0.326,Medium
7140-ADSMJ,Month-to-month,8,20.45,No,5,0.413,High
2230-XTUWL,Two year,48,19.55,No,0,0.015,Low
7706-YLMQA,One year,70,19.7,No,0,0.015,Low
2585-KTFRE,Month-to-month,1,70.45,No,6,0.474,High
7994-UYIVZ,Month-to-month,8,85.65,No,8,0.864,Critical
2609-IAICY,Month-to-month,1,77.15,Yes,8,0.875,Critical
1740-CSDJP,Month-to-month,1,35.25,Yes,6,0.775,Critical
7717-BICXI,Two year,60,20.55,No,0,0.01,Low
6559-RAKOZ,One year,49,97.95,No,2,0.437,High
2636-OHFMN,Month-to-month,4,48.55,Yes,6,0.796,Critical
4716-MRVEN,One year,29,20.0,No,0,0.092,Low
2143-LJULT,Two year,67,25.25,No,0,0.018,Low
1323-OOEPC,Month-to-month,53,98.4,Yes,6,0.703,Critical
3200-MNQTF,Two year,67,70.9,No,1,0.021,Low
6164-HXUGH,Month-to-month,6,19.85,No,5,0.31,Medium
5630-IXDXV,Month-to-month,47,106.35,No,6,0.76,Critical
0320-DWVTU,Two year,53,99.5,No,2,0.081,Low
9135-MGVPY,Two year,69,84.7,No,1,0.05,Low
1212-GLHMD,Month-to-month,3,86.05,No,8,0.814,Critical
7878-JGDKK,Month-to-month,4,44.55,No,6,0.646,High
1088-AUUZZ,Two year,56,75.85,No,1,0.049,Low
0397-GZBBC,Month-to-month,59,93.85,Yes,6,0.733,Critical
6614-YWYSC,Two year,61,25.0,No,0,0.017,Low
