customerID,Contract,tenure,MonthlyCharges,Churn,rule_risk_score,ChurnProbability,RiskTier,AnnualValueAtRisk,RecommendedAction
3545-CNWRG,Month-to-month,49,98.35,No,6,0.692,High,1180.1999999999998,Email: targeted discount / highlight unused services
2277-DJJDL,Month-to-month,60,99.0,No,5,0.691,High,1188.0,Email: targeted discount / highlight unused services
9576-SYUHJ,Month-to-month,37,91.15,No,6,0.691,High,1093.8000000000002,Email: targeted discount / highlight unused services
3589-PPVKW,Month-to-month,9,44.4,No,6,0.691,High,532.8,Email: targeted discount / highlight unused services
9777-WJJPR,Month-to-month,31,88.65,No,6,0.69,High,1063.8000000000002,Email: targeted discount / highlight unused services
4636-JGAAI,Month-to-month,34,88.85,No,6,0.69,High,1066.1999999999998,Email: targeted discount / highlight unused services
5982-FPVQN,Month-to-month,37,95.15,No,6,0.69,High,1141.8000000000002,Email: targeted discount / highlight unused services
6859-RKMZJ,Month-to-month,11,55.05,No,6,0.69,High,660.5999999999999,Email: targeted discount / highlight unused services
3174-RKMOW,Month-to-month,35,109.95,No,5,0.69,High,1319.4,Email: targeted discount / highlight unused services
6158-HDPXZ,Month-to-month,1,25.35,No,6,0.689,High,304.20000000000005,Email: targeted discount / highlight unused services
0701-RFGFI,Month-to-month,49,95.4,No,6,0.689,High,1144.8000000000002,Email: targeted discount / highlight unused services
2105-PHWON,Month-to-month,33,95.0,No,5,0.689,High,1140.0,Email: targeted discount / highlight unused services
0277-BKSQP,Month-to-month,8,54.4,No,6,0.689,High,652.8,Email: targeted discount / highlight unused services
3714-NTNFO,Month-to-month,49,84.5,No,6,0.688,High,1014.0,Email: targeted discount / highlight unused services
5172-MIGPM,Month-to-month,4,65.55,No,5,0.688,High,786.5999999999999,Email: targeted discount / highlight unused services
1335-NTIUC,Month-to-month,9,24.95,No,6,0.688,High,299.4,Email: targeted discount / highlight unused services
8654-DHAOW,Month-to-month,2,54.15,No,6,0.688,High,649.8,Email: targeted discount / highlight unused services
2720-FVBQP,Month-to-month,6,48.95,No,6,0.687,High,587.4000000000001,Email: targeted discount / highlight unused services
8687-BAFGU,Month-to-month,1,74.0,No,7,0.687,High,888.0,Email: targeted discount / highlight unused services
2027-CWDNU,Month-to-month,18,85.6,No,5,0.687,High,1027.1999999999998,Email: targeted discount / highlight unused services
8982-NHAVY,One year,27,100.5,No,3,0.686,High,1206.0,Email: targeted discount / highlight unused services
0856-NAOES,Month-to-month,6,60.9,No,6,0.686,High,730.8,Email: targeted discount / highlight unused services
3466-RITXD,Month-to-month,26,92.4,No,6,0.686,High,1108.8000000000002,Email: targeted discount / highlight unused services
3798-EPWRR,Month-to-month,2,43.95,No,6,0.686,High,527.4000000000001,Email: targeted discount / highlight unused services
9450-TRJUU,Month-to-month,35,83.15,No,6,0.685,High,997.8000000000001,Email: targeted discount / highlight unused services
5173-WXOQV,Month-to-month,2,64.2,No,5,0.685,High,770.4000000000001,Email: targeted discount / highlight unused services
1465-LNTLJ,Month-to-month,8,64.4,No,5,0.685,High,772.8000000000001,Email: targeted discount / highlight unused services
4931-TRZWN,Month-to-month,13,71.95,No,5,0.685,High,863.4000000000001,Email: targeted discount / highlight unused services
5312-UXESG,Month-to-month,41,98.05,No,6,0.685,High,1176.6,Email: targeted discount / highlight unused services
3932-IJWDZ,Month-to-month,45,103.65,No,5,0.685,High,1243.8000000000002,Email: targeted discount / highlight unused services
3439-GVUSX,Month-to-month,1,24.4,No,6,0.685,High,292.79999999999995,Email: targeted discount / highlight unused services
1635-FJFCC,Month-to-month,5,44.05,No,6,0.684,High,528.5999999999999,Email: targeted discount / highlight unused services
2672-TGEFF,Month-to-month,37,88.8,No,6,0.684,High,1065.6,Email: targeted discount / highlight unused services
4680-KUTAJ,Month-to-month,11,55.6,No,6,0.684,High,667.2,Email: targeted discount / highlight unused services
5404-GGUKR,Month-to-month,5,51.35,No,6,0.684,High,616.2,Email: targeted discount / highlight unused services
0537-QYZZN,Month-to-month,24,79.85,No,6,0.684,High,958.1999999999999,Email: targeted discount / highlight unused services
7669-LCRSD,Month-to-month,12,56.3,No,6,0.683,High,675.5999999999999,Email: targeted discount / highlight unused services
5939-XAIXZ,Month-to-month,19,56.1,No,4,0.683,High,673.2,Email: targeted discount / highlight unused services
2432-TFSMK,One year,18,89.6,No,3,0.683,High,1075.1999999999998,Email: targeted discount / highlight unused services
6907-FLBER,Month-to-month,1,54.3,No,6,0.683,High,651.5999999999999,Email: targeted discount / highlight unused services
6464-KEXXH,Month-to-month,8,25.25,No,6,0.682,High,303.0,Email: targeted discount / highlight unused services
4320-QMLLA,Month-to-month,7,54.85,No,6,0.682,High,658.2,Email: targeted discount / highlight unused services
0212-ISBBF,Month-to-month,22,50.35,No,4,0.682,High,604.2,Email: targeted discount / highlight unused services
0376-OIWME,Month-to-month,36,93.6,No,6,0.682,High,1123.1999999999998,Email: targeted discount / highlight unused services
1685-BQULA,Month-to-month,40,93.4,No,6,0.682,High,1120.8000000000002,Email: targeted discount / highlight unused services
8645-KWHJO,Month-to-month,14,55.0,No,3,0.681,High,660.0,Email: targeted discount / highlight unused services
4468-KAZHE,Month-to-month,20,60.0,No,4,0.681,High,720.0,Email: targeted discount / highlight unused services
0570-BFQHT,Month-to-month,9,80.55,No,8,0.681,High,966.5999999999999,Email: targeted discount / highlight unused services
9895-VFOXH,Month-to-month,1,24.4,No,6,0.681,High,292.79999999999995,Email: targeted discount / highlight unused services
5716-LIBJC,One year,13,104.15,No,3,0.681,High,1249.8000000000002,Email: targeted discount / highlight unused services
2874-YXVVA,Month-to-month,34,105.1,No,5,0.68,High,1261.1999999999998,Email: targeted discount / highlight unused services
0096-BXERS,Month-to-month,6,50.35,No,6,0.68,High,604.2,Email: targeted discount / highlight unused services
4581-LNWUM,Month-to-month,13,49.15,No,4,0.679,High,589.8,Email: targeted discount / highlight unused services
2675-OTVVJ,Month-to-month,31,89.45,No,6,0.679,High,1073.4,Email: targeted discount / highlight unused services
2257-BOVXD,Month-to-month,14,66.6,No,3,0.679,High,799.1999999999999,Email: targeted discount / highlight unused services
9168-INPSZ,Month-to-month,44,104.15,No,5,0.678,High,1249.8000000000002,Email: targeted discount / highlight unused services
8123-QBNAZ,Month-to-month,36,104.5,No,6,0.678,High,1254.0,Email: targeted discount / highlight unused services
1310-QRITU,Month-to-month,18,50.3,No,4,0.678,High,603.5999999999999,Email: targeted discount / highlight unused services
6486-LHTMA,One year,31,90.7,No,3,0.677,High,1088.4,Email: targeted discount / highlight unused services
4840-ORQXB,Month-to-month,56,104.75,No,6,0.677,High,1257.0,Email: targeted discount / highlight unused services
1025-FALIX,Month-to-month,26,69.05,No,5,0.677,High,828.5999999999999,Email: targeted discount / highlight unused services
7529-ZDFXI,Month-to-month,57,89.85,No,6,0.676,High,1078.1999999999998,Email: targeted discount / highlight unused services
5461-QKNTN,Month-to-month,43,94.3,No,5,0.676,High,1131.6,Email: targeted discount / highlight unused services
7077-XJMET,Month-to-month,12,74.15,No,6,0.676,High,889.8000000000001,Email: targeted discount / highlight unused services
7483-IQWIB,Month-to-month,37,92.95,No,6,0.676,High,1115.4,Email: targeted discount / highlight unused services
7389-KBFIT,Month-to-month,2,30.25,No,6,0.676,High,363.0,Email: targeted discount / highlight unused services
1777-JYQPJ,Month-to-month,2,24.3,No,6,0.676,High,291.6,Email: targeted discount / highlight unused services
0064-YIJGF,Month-to-month,27,75.75,No,6,0.676,High,909.0,Email: targeted discount / highlight unused services
7421-ZLUPA,Month-to-month,8,29.25,No,6,0.676,High,351.0,Email: targeted discount / highlight unused services
0089-IIQKO,Month-to-month,39,99.95,No,5,0.676,High,1199.4,Email: targeted discount / highlight unused services
3234-VKACU,Month-to-month,2,70.3,No,6,0.675,High,843.5999999999999,Email: targeted discount / highlight unused services
2085-BOJKI,One year,17,96.65,No,3,0.675,High,1159.8000000000002,Email: targeted discount / highlight unused services
3173-NVMPX,Month-to-month,9,55.3,No,6,0.675,High,663.5999999999999,Email: targeted discount / highlight unused services
9873-MNDKV,Month-to-month,11,44.65,No,6,0.675,High,535.8,Email: targeted discount / highlight unused services
7798-JVXYM,Month-to-month,14,69.65,No,3,0.675,High,835.8000000000001,Email: targeted discount / highlight unused services
9389-ACWBI,Month-to-month,5,69.95,No,7,0.675,High,839.4000000000001,Email: targeted discount / highlight unused services
7729-JTEEC,Month-to-month,2,44.5,No,6,0.675,High,534.0,Email: targeted discount / highlight unused services
7895-VONWT,Month-to-month,25,48.25,No,4,0.675,High,579.0,Email: targeted discount / highlight unused services
5886-VLQVU,Month-to-month,35,89.85,No,5,0.674,High,1078.1999999999998,Email: targeted discount / highlight unused services
9643-AVVWI,Month-to-month,3,80.0,No,7,0.674,High,960.0,Email: targeted discount / highlight unused services
0730-KOAVE,Month-to-month,30,94.3,No,6,0.673,High,1131.6,Email: targeted discount / highlight unused services
4741-WWJQZ,Month-to-month,2,80.15,No,7,0.673,High,961.8000000000001,Email: targeted discount / highlight unused services
8096-LOIST,Month-to-month,19,56.2,No,4,0.673,High,674.4000000000001,Email: targeted discount / highlight unused services
8064-RAVOH,Month-to-month,1,49.85,No,6,0.673,High,598.2,Email: targeted discount / highlight unused services
3192-LNKRK,Month-to-month,34,84.05,No,6,0.673,High,1008.5999999999999,Email: targeted discount / highlight unused services
9518-XXBXE,Month-to-month,10,75.3,No,8,0.673,High,903.5999999999999,Email: targeted discount / highlight unused services
3370-GQEAL,Month-to-month,30,85.45,No,6,0.673,High,1025.4,Email: targeted discount / highlight unused services
9244-ZVAPM,Month-to-month,1,45.6,No,6,0.672,High,547.2,Email: targeted discount / highlight unused services
1866-OBPNR,Month-to-month,1,74.6,No,8,0.672,High,895.1999999999999,Email: targeted discount / highlight unused services
0410-IPFTY,Month-to-month,31,83.85,No,6,0.672,High,1006.1999999999999,Email: targeted discount / highlight unused services
6458-CYIDZ,Month-to-month,5,80.7,No,8,0.672,High,968.4000000000001,Email: targeted discount / highlight unused services
7929-DMBCV,Month-to-month,20,81.0,No,5,0.671,High,972.0,Email: targeted discount / highlight unused services
7129-ACFOG,Month-to-month,5,53.8,No,6,0.671,High,645.5999999999999,Email: targeted discount / highlight unused services
9631-XEYKE,Month-to-month,3,50.4,No,6,0.671,High,604.8,Email: targeted discount / highlight unused services
2853-CWQFQ,Month-to-month,1,59.55,No,5,0.671,High,714.5999999999999,Email: targeted discount / highlight unused services
9699-UBQFS,Month-to-month,43,94.5,No,6,0.671,High,1134.0,Email: targeted discount / highlight unused services
5022-JNQEQ,Month-to-month,9,75.85,No,7,0.671,High,910.1999999999999,Email: targeted discount / highlight unused services
2523-EWWZL,Month-to-month,27,76.1,No,6,0.671,High,913.1999999999999,Email: targeted discount / highlight unused services
4570-QHXHL,Month-to-month,9,43.75,No,6,0.67,High,525.0,Email: targeted discount / highlight unused services
6542-LWGXJ,Month-to-month,3,25.0,No,6,0.67,High,300.0,Email: targeted discount / highlight unused services
3413-BMNZE,Month-to-month,1,45.25,No,6,0.669,High,543.0,Email: targeted discount / highlight unused services
9470-XCCEM,Month-to-month,35,89.65,No,6,0.669,High,1075.8000000000002,Email: targeted discount / highlight unused services
3130-ICDUP,Month-to-month,2,80.55,No,8,0.669,High,966.5999999999999,Email: targeted discount / highlight unused services
7404-JLKQG,Month-to-month,3,57.55,No,6,0.669,High,690.5999999999999,Email: targeted discount / highlight unused services
4860-IJUDE,Month-to-month,13,73.75,No,6,0.669,High,885.0,Email: targeted discount / highlight unused services
3446-QDSZF,Month-to-month,4,55.5,No,6,0.669,High,666.0,Email: targeted discount / highlight unused services
4195-NZGTA,Month-to-month,1,25.25,No,6,0.668,High,303.0,Email: targeted discount / highlight unused services
5356-CSVSQ,Month-to-month,3,64.6,No,5,0.668,High,775.1999999999999,Email: targeted discount / highlight unused services
4146-SVFUD,Month-to-month,1,44.6,No,6,0.668,High,535.2,Email: targeted discount / highlight unused services
7754-IXRMC,Month-to-month,1,45.35,No,6,0.668,High,544.2,Email: targeted discount / highlight unused services
0829-XXPLX,Month-to-month,20,89.4,No,6,0.668,High,1072.8000000000002,Email: targeted discount / highlight unused services
1818-ESQMW,Month-to-month,27,89.2,No,5,0.668,High,1070.4,Email: targeted discount / highlight unused services
5129-JLPIS,Month-to-month,25,105.5,No,5,0.667,High,1266.0,Email: targeted discount / highlight unused services
6582-OIVSP,Month-to-month,1,45.3,No,6,0.667,High,543.5999999999999,Email: targeted discount / highlight unused services
0319-QZTCO,Month-to-month,3,58.7,No,6,0.667,High,704.4000000000001,Email: targeted discount / highlight unused services
5858-EAFCZ,Month-to-month,1,44.45,No,6,0.667,High,533.4000000000001,Email: targeted discount / highlight unused services
1550-EENBN,Month-to-month,31,104.35,No,6,0.667,High,1252.1999999999998,Email: targeted discount / highlight unused services
1469-LBJQJ,Month-to-month,66,105.2,No,6,0.667,High,1262.4,Email: targeted discount / highlight unused services
7766-CLTIC,Month-to-month,10,60.95,No,5,0.667,High,731.4000000000001,Email: targeted discount / highlight unused services
7252-NTGSS,Month-to-month,1,45.15,No,6,0.667,High,541.8,Email: targeted discount / highlight unused services
4879-GZLFH,Month-to-month,42,92.15,No,6,0.667,High,1105.8000000000002,Email: targeted discount / highlight unused services
5118-MUEYH,Month-to-month,48,105.1,No,5,0.667,High,1261.1999999999998,Email: targeted discount / highlight unused services
6847-KJLTS,Month-to-month,58,100.4,No,5,0.667,High,1204.8000000000002,Email: targeted discount / highlight unused services
7233-DRTRF,Month-to-month,63,102.4,No,6,0.667,High,1228.8000000000002,Email: targeted discount / highlight unused services
5016-IBERQ,Month-to-month,23,84.25,No,6,0.666,High,1011.0,Email: targeted discount / highlight unused services
6988-CJEYV,Month-to-month,49,98.7,No,6,0.666,High,1184.4,Email: targeted discount / highlight unused services
2672-OJQZP,Month-to-month,1,44.75,No,6,0.665,High,537.0,Email: targeted discount / highlight unused services
3014-WJKSM,Month-to-month,29,75.3,No,6,0.664,High,903.5999999999999,Email: targeted discount / highlight unused services
4660-IRIBM,Month-to-month,18,87.9,No,6,0.664,High,1054.8000000000002,Email: targeted discount / highlight unused services
5977-CKHON,Month-to-month,43,92.55,No,6,0.664,High,1110.6,Email: targeted discount / highlight unused services
5649-RXQTV,Month-to-month,51,99.0,No,6,0.664,High,1188.0,Email: targeted discount / highlight unused services
7636-OWBPG,Month-to-month,12,29.35,No,6,0.664,High,352.20000000000005,Email: targeted discount / highlight unused services
1703-MGIAB,Month-to-month,17,69.0,No,3,0.664,High,828.0,Email: targeted discount / highlight unused services
6704-UTUKK,Month-to-month,29,45.9,No,4,0.664,High,550.8,Email: targeted discount / highlight unused services
3873-NFTGI,Month-to-month,14,55.5,No,4,0.664,High,666.0,Email: targeted discount / highlight unused services
5839-SUYVZ,Month-to-month,16,74.55,No,5,0.663,High,894.5999999999999,Email: targeted discount / highlight unused services
2474-LCNUE,Month-to-month,23,73.65,No,4,0.663,High,883.8000000000001,Email: targeted discount / highlight unused services
7794-JASDG,Month-to-month,1,50.75,No,6,0.663,High,609.0,Email: targeted discount / highlight unused services
6888-SBYAI,Month-to-month,1,50.7,No,6,0.663,High,608.4000000000001,Email: targeted discount / highlight unused services
4657-FWVFY,Month-to-month,40,96.35,No,6,0.663,High,1156.1999999999998,Email: targeted discount / highlight unused services
3509-GWQGF,Month-to-month,24,70.0,No,6,0.662,High,840.0,Email: targeted discount / highlight unused services
2674-MLXMN,Month-to-month,71,99.65,No,6,0.662,High,1195.8000000000002,Email: targeted discount / highlight unused services
